SalesID,CustID,VehicleID,Bank Name,LoanID,LoanAmount,EMIAmount,LoanTerm,InterestRate,LoanStartDate,LoanEndDate
SO221271,11049,880,Canara Bank,LDB2171,95932.2,4161.579799,24,7.8,17-02-2022,17-02-2024
SO221274,15234,930,HDFC,LDB2174,128030,7436.123599,18,8.5,17-02-2022,17-08-2023
SO221276,12670,966,ICICI,LDB2176,87500,7639.836687,12,8.7,17-02-2022,17-02-2023
SO221278,13419,990,Canara Bank,LDB2178,59913,2608.389187,24,8.5,17-02-2022,17-02-2024
SO221281,16223,961,HDFC,LDB2181,80850,3507.307523,24,7.8,17-02-2022,17-02-2024
SO221282,14492,850,ICICI,LDB2182,34064.8,2381.515365,15,9,17-02-2022,17-05-2023
SO221283,16702,985,Canara Bank,LDB2183,60501,4223.074885,15,8.7,17-02-2022,17-05-2023
SO221284,11102,1010,Axis,LDB2184,68390,3982.468051,18,9,17-02-2022,17-08-2023
SO221286,13407,1001,ICICI,LDB2186,64750,2821.861487,24,8.7,17-02-2022,17-02-2024
SO221287,13195,847,ICICI,LDB2187,94150,4098.94083,24,8.5,17-02-2022,17-02-2024
SO221289,14605,958,Axis,LDB2189,47950,2512.392304,20,9,17-02-2022,17-10-2023
SO221290,15399,963,HDFC,LDB2190,110250,9692.726567,12,10,17-02-2022,17-02-2023
SO221292,17825,910,HDFC,LDB2192,75600,3291.342823,24,8.5,17-02-2022,17-02-2024
SO221293,11260,1007,ICICI,LDB2193,66479,3877.202664,18,9.3,17-02-2022,17-08-2023
SO221297,16749,900,Andhra Bank,LDB2197,78750,6868.557869,12,8.5,18-02-2022,18-02-2023
SO221298,16892,878,Axis,LDB2198,74132.8,4310.179326,18,8.7,18-02-2022,18-08-2023
SO221299,17821,923,Axis,LDB2199,65310,3793.276828,18,8.5,18-02-2022,18-08-2023
SO221300,11816,863,Canara Bank,LDB2200,138250,8092.280202,18,10,18-02-2022,18-08-2023
SO221302,12000,1015,ICICI,LDB2202,92750,4877.28245,20,9.7,18-02-2022,18-10-2023
SO221304,15541,1009,Axis,LDB2204,68425,3998.961846,18,9.7,18-02-2022,18-08-2023
SO221305,15003,883,Andhra Bank,LDB2205,91298.2,3960.5549,24,7.8,18-02-2022,18-02-2024
SO221306,14969,1008,Andhra Bank,LDB2206,68964,3607.861072,20,8.7,18-02-2022,18-10-2023
SO221307,14886,865,Canara Bank,LDB2207,144200,12657.35992,12,9.7,18-02-2022,18-02-2023
SO221309,12708,904,HDFC,LDB2209,54586.7,2842.478758,20,7.8,18-02-2022,18-10-2023
SO221310,13085,913,ICICI,LDB2210,61250,2657.051154,24,7.8,18-02-2022,18-02-2024
SO221311,14946,846,Axis,LDB2211,87255,4595.411273,20,10,18-02-2022,18-10-2023
SO221315,17335,857,HDFC,LDB2215,197400,17262.92151,12,9,18-02-2022,18-02-2023
SO221316,17913,917,Axis,LDB2216,75250,5247.087068,15,8.5,18-02-2022,18-05-2023
SO221317,16182,893,Canara Bank,LDB2217,7053.9,370.931134,20,9.7,18-02-2022,18-10-2023
SO221318,13294,920,ICICI,LDB2218,58100,5107.913048,12,10,18-02-2022,18-02-2023
SO221320,11560,891,HDFC,LDB2220,39362.4,2751.877609,15,9,18-02-2022,18-05-2023
SO221321,15269,949,Andhra Bank,LDB2221,127400,5526.6664,24,7.8,18-02-2022,18-02-2024
SO221322,14028,890,Canara Bank,LDB2222,50834,4469.116211,12,10,18-02-2022,18-02-2023
SO221325,13173,988,Andhra Bank,LDB2225,30800,1788.897968,18,8.5,19-02-2022,19-08-2023
SO221327,11277,918,HDFC,LDB2227,93429,4098.860071,24,10,19-02-2022,19-02-2024
SO221329,11715,925,Andhra Bank,LDB2229,49700,2909.123516,18,10,19-02-2022,19-08-2023
SO221334,11523,892,Andhra Bank,LDB2234,6353.9,555.6579382,12,9,19-02-2022,19-02-2023
SO221335,13417,1015,Andhra Bank,LDB2235,92750,5400.993007,18,9,19-02-2022,19-08-2023
SO221336,12338,954,ICICI,LDB2236,54250,4736.698746,12,8.7,19-02-2022,19-02-2023
SO221337,12608,915,ICICI,LDB2237,50750,3547.999834,15,9,19-02-2022,19-05-2023
SO221339,16032,998,ICICI,LDB2239,47929,3368.32254,15,10,19-02-2022,19-05-2023
SO221342,15110,942,Andhra Bank,LDB2242,49350,2855.914545,18,7.8,19-02-2022,19-08-2023
SO221343,14217,888,HDFC,LDB2243,41048,1800.832806,24,10,19-02-2022,19-02-2024
SO221344,11974,889,Canara Bank,LDB2244,46508,2708.241323,18,9,19-02-2022,19-08-2023
SO221347,13818,854,HDFC,LDB2247,186200,8168.852768,24,10,19-02-2022,19-02-2024
SO221349,14831,939,ICICI,LDB2249,54950,3216.425295,18,10,20-02-2022,20-08-2023
SO221351,16451,1011,HDFC,LDB2251,58625,3431.536541,18,10,20-02-2022,20-08-2023
SO221353,12820,847,HDFC,LDB2253,94150,8211.742519,12,8.5,20-02-2022,20-02-2023
SO221356,15029,995,HDFC,LDB2256,50400,3501.467383,15,7.8,20-02-2022,20-05-2023
SO221357,13243,934,Andhra Bank,LDB2257,133350,7777.267636,18,9.3,20-02-2022,20-08-2023
SO221359,11700,881,ICICI,LDB2259,112311.5,6550.255674,18,9.3,20-02-2022,20-08-2023
SO221361,16280,997,Andhra Bank,LDB2261,58261,4062.465643,15,8.5,20-02-2022,20-05-2023
SO221362,15619,920,HDFC,LDB2262,57750,5036.942437,12,8.5,20-02-2022,20-02-2023
SO221364,11977,862,Axis,LDB2264,124250,6510.213633,20,9,20-02-2022,20-10-2023
SO221365,17545,950,Axis,LDB2265,52850,2773.415207,20,9.3,20-02-2022,20-10-2023
SO221367,17233,891,ICICI,LDB2267,39362.4,3420.434451,12,7.8,20-02-2022,20-02-2023
SO221370,14154,861,Canara Bank,LDB2270,110250,4829.4179,24,9.7,20-02-2022,20-02-2024
SO221371,17524,966,ICICI,LDB2271,87150,5093.306904,18,9.7,20-02-2022,20-08-2023
SO221373,11807,863,ICICI,LDB2273,138600,8050.040856,18,8.5,20-02-2022,20-08-2023
SO221374,13757,985,Axis,LDB2274,60501,4203.219805,15,7.8,20-02-2022,20-05-2023
SO221377,14336,873,Andhra Bank,LDB2277,38746.4,2027.023204,20,8.7,21-02-2022,21-10-2023
SO221378,16039,909,HDFC,LDB2278,57015,2968.92698,20,7.8,21-02-2022,21-10-2023
SO221379,15545,870,ICICI,LDB2279,52871,4648.200874,12,10,21-02-2022,21-02-2023
SO221382,17406,874,HDFC,LDB2282,54206.6,3172.911363,18,10,21-02-2022,21-08-2023
SO221384,12392,979,ICICI,LDB2284,44100,2572.009769,18,9.3,21-02-2022,21-08-2023
SO221388,16316,935,Canara Bank,LDB2288,137088,6005.0362,24,9.7,21-02-2022,21-02-2024
SO221391,15470,931,Andhra Bank,LDB2291,133000,9298.206462,15,9,21-02-2022,21-05-2023
SO221392,13727,990,Andhra Bank,LDB2292,59913,3488.837671,18,9,21-02-2022,21-08-2023
SO221394,14405,982,Axis,LDB2294,44338,3898.014608,12,10,21-02-2022,21-02-2023
SO221395,15328,977,Axis,LDB2295,50400,2633.965068,20,8.5,21-02-2022,21-10-2023
SO221396,12404,846,Andhra Bank,LDB2296,87255,4560.052025,20,8.5,21-02-2022,21-10-2023
SO221397,17245,937,Axis,LDB2297,38150,1995.822457,20,8.7,21-02-2022,21-10-2023
SO221398,15971,984,HDFC,LDB2298,47915,2098.880351,24,9.7,21-02-2022,21-02-2024
SO221399,14292,960,HDFC,LDB2299,76650,6660.577116,12,7.8,21-02-2022,21-02-2023
SO221400,14731,904,Canara Bank,LDB2300,54586.7,3195.160012,18,10,21-02-2022,21-08-2023
SO221402,17260,855,Andhra Bank,LDB2302,124600,5438.517319,24,9,22-02-2022,22-02-2024
SO221403,13383,945,Canara Bank,LDB2303,37100,1938.890953,20,8.5,22-02-2022,22-10-2023
SO221404,16846,923,ICICI,LDB2304,65310,2855.014418,24,9.3,22-02-2022,22-02-2024
SO221406,17466,989,Canara Bank,LDB2306,50575,3554.276377,15,10,22-02-2022,22-05-2023
SO221411,11670,905,Axis,LDB2311,58800,4104.342131,15,8.7,22-02-2022,22-05-2023
SO221412,13945,896,HDFC,LDB2312,77000,4034.49859,20,9,22-02-2022,22-10-2023
SO221413,16900,878,Canara Bank,LDB2313,74132.8,6465.846689,12,8.5,22-02-2022,22-02-2023
SO221414,15805,1007,Axis,LDB2314,66479,5813.686724,12,9,22-02-2022,22-02-2023
SO221418,11198,1009,Canara Bank,LDB2318,68075,3957.970798,18,8.7,22-02-2022,22-08-2023
SO221421,17797,945,Andhra Bank,LDB2321,37450,2611.341006,15,8.5,22-02-2022,22-05-2023
SO221422,14895,888,HDFC,LDB2322,41048,2386.585168,18,8.7,22-02-2022,22-08-2023
SO221424,11994,982,HDFC,LDB2324,44338,3080.318667,15,7.8,22-02-2022,22-05-2023
SO221425,11464,951,ICICI,LDB2325,54600,3171.228216,18,8.5,22-02-2022,22-08-2023
SO221426,11580,973,Axis,LDB2326,56700,3970.191564,15,9.3,22-02-2022,22-05-2023
SO221428,12983,886,Canara Bank,LDB2328,42833,1879.143236,24,10,23-02-2022,23-02-2024
SO221430,17888,979,Andhra Bank,LDB2330,44450,1935.187678,24,8.5,23-02-2022,23-02-2024
SO221431,15364,952,ICICI,LDB2331,56350,3945.684208,15,9.3,23-02-2022,23-05-2023
SO221434,17136,868,Andhra Bank,LDB2334,38866.1,2031.189479,20,8.5,23-02-2022,23-10-2023
SO221436,12224,963,Andhra Bank,LDB2336,110250,6430.024424,18,9.3,23-02-2022,23-08-2023
SO221437,14470,860,ICICI,LDB2337,103600,9002.423865,12,7.8,23-02-2022,23-02-2023
SO221438,16102,929,Andhra Bank,LDB2338,46488.4,2032.231699,24,9.3,23-02-2022,23-02-2024
SO221441,15474,978,Axis,LDB2341,48664,3414.627317,15,9.7,23-02-2022,23-05-2023
SO221442,17849,1002,Axis,LDB2342,62650,5464.319371,12,8.5,23-02-2022,23-02-2023
SO221443,14446,981,HDFC,LDB2343,47418,2080.293558,24,10,23-02-2022,23-02-2024
SO221444,15693,859,ICICI,LDB2344,214900,11318.02055,20,10,23-02-2022,23-10-2023
SO221445,11891,954,ICICI,LDB2345,54250,3782.7837,15,8.5,23-02-2022,23-05-2023
SO221447,12763,984,ICICI,LDB2347,48265,2825.127696,18,10,23-02-2022,23-08-2023
SO221450,16751,890,ICICI,LDB2350,50834,2970.891143,18,9.7,23-02-2022,23-08-2023
SO221452,14589,843,Andhra Bank,LDB2352,81424.7,5656.863715,15,7.8,23-02-2022,23-05-2023
SO221455,11344,970,Canara Bank,LDB2355,49700,2608.112314,20,9.3,24-02-2022,24-10-2023
SO221456,12285,980,ICICI,LDB2356,49350,2148.515454,24,8.5,24-02-2022,24-02-2024
SO221457,11787,915,Axis,LDB2357,51100,2238.396868,24,9.7,24-02-2022,24-02-2024
SO221458,11670,980,Canara Bank,LDB2358,49350,4288.316773,12,7.8,24-02-2022,24-02-2023
SO221462,12018,982,Canara Bank,LDB2362,43988,2545.612341,18,7.8,24-02-2022,24-08-2023
SO221464,17854,846,Axis,LDB2364,86905,7640.33018,12,10,24-02-2022,24-02-2023
SO221465,15791,857,Canara Bank,LDB2365,196700,8532.929991,24,7.8,24-02-2022,24-02-2024
SO221466,15067,974,Andhra Bank,LDB2366,53900,4706.139399,12,8.7,24-02-2022,24-02-2023
SO221470,13737,933,Andhra Bank,LDB2370,134750,7826.42861,18,8.5,24-02-2022,24-08-2023
SO221471,12971,959,Axis,LDB2371,50750,2209.466247,24,8.5,24-02-2022,24-02-2024
SO221473,11628,845,Andhra Bank,LDB2373,91114.8,8010.438482,12,10,24-02-2022,24-02-2023
SO221475,11009,859,ICICI,LDB2375,214900,9413.532033,24,9.7,24-02-2022,24-02-2024
SO221478,17724,868,Axis,LDB2378,38516.1,2702.575358,15,9.7,24-02-2022,24-05-2023
SO221479,16729,1010,Andhra Bank,LDB2379,68390,2995.772246,24,9.7,24-02-2022,24-02-2024
SO221483,14646,852,HDFC,LDB2383,118650,10359.61855,12,8.7,25-02-2022,25-02-2023
SO221484,12782,865,Axis,LDB2384,144200,7582.793847,20,9.7,25-02-2022,25-10-2023
SO221485,12175,870,HDFC,LDB2385,52871,3715.633145,15,10,25-02-2022,25-05-2023
SO221487,16094,952,Andhra Bank,LDB2387,56350,2957.085088,20,9.3,25-02-2022,25-10-2023
SO221489,17053,847,Axis,LDB2389,94500,6606.620381,15,9,25-02-2022,25-05-2023
SO221490,16127,890,ICICI,LDB2390,51184,3591.449215,15,9.7,25-02-2022,25-05-2023
SO221491,12194,1003,Canara Bank,LDB2391,64400,3391.719512,20,10,25-02-2022,25-10-2023
SO221493,15821,1012,Andhra Bank,LDB2393,69293,3621.336141,20,8.5,25-02-2022,25-10-2023
SO221494,11998,935,Axis,LDB2394,137088,9584.003966,15,9,25-02-2022,25-05-2023
SO221495,16278,888,Andhra Bank,LDB2395,41048,2375.472751,18,7.8,25-02-2022,25-08-2023
SO221496,17953,999,Axis,LDB2396,64750,5692.553698,12,10,25-02-2022,25-02-2023
SO221497,13192,865,Canara Bank,LDB2397,144200,6255.457573,24,7.8,25-02-2022,25-02-2024
SO221498,15578,926,Canara Bank,LDB2398,48685,2827.678493,18,8.5,25-02-2022,25-08-2023
SO221499,13068,952,HDFC,LDB2399,56350,2963.179149,20,9.7,25-02-2022,25-10-2023
SO221501,12146,977,Canara Bank,LDB2401,50400,3518.007541,15,8.7,25-02-2022,25-05-2023
SO221506,15778,870,HDFC,LDB2406,52521,2761.830206,20,9.7,26-02-2022,26-10-2023
SO221509,15817,956,ICICI,LDB2409,81550,4741.425172,18,8.7,26-02-2022,26-08-2023
SO221511,17624,854,ICICI,LDB2411,186900,10883.51044,18,9,26-02-2022,26-08-2023
SO221512,11355,974,Axis,LDB2412,53900,2838.721765,20,10,26-02-2022,26-10-2023
SO221513,17348,970,Canara Bank,LDB2413,49350,4338.649035,12,10,26-02-2022,26-02-2023
SO221514,15867,994,ICICI,LDB2414,47600,2487.633676,20,8.5,26-02-2022,26-10-2023
SO221516,12065,917,HDFC,LDB2416,75600,6600.818898,12,8.7,26-02-2022,26-02-2023
SO221519,14747,984,Axis,LDB2419,48265,2793.124935,18,7.8,26-02-2022,26-08-2023
SO221520,13466,952,Andhra Bank,LDB2420,56350,2952.519422,20,9,26-02-2022,26-10-2023
SO221522,14834,1006,Axis,LDB2422,67249,3916.025646,18,9,26-02-2022,26-08-2023
SO221523,16638,899,HDFC,LDB2423,107099.3,5631.844057,20,9.7,26-02-2022,26-10-2023
SO221528,14233,1003,Andhra Bank,LDB2428,64400,2793.699499,24,7.8,26-02-2022,26-02-2024
SO221529,13208,970,Axis,LDB2429,49350,3444.715717,15,8.7,26-02-2022,26-05-2023
SO221531,12172,942,HDFC,LDB2431,49700,2876.169259,18,7.8,26-02-2022,26-08-2023
SO221534,15228,856,Andhra Bank,LDB2434,138600,6071.268217,24,9.7,27-02-2022,27-02-2024
SO221535,14166,920,HDFC,LDB2435,57750,5069.088319,12,9.7,27-02-2022,27-02-2023
SO221543,11582,932,Andhra Bank,LDB2443,127799,7468.956156,18,9.7,27-02-2022,27-08-2023
SO221544,13158,894,Canara Bank,LDB2444,85750,7487.039954,12,8.7,27-02-2022,27-02-2023
SO221545,15584,984,Axis,LDB2445,48265,2532.807662,20,9.3,27-02-2022,27-10-2023
SO221547,17398,843,HDFC,LDB2447,81074.7,4713.7906,18,8.7,27-02-2022,27-08-2023
SO221549,11046,966,Canara Bank,LDB2449,87150,4554.564597,20,8.5,27-02-2022,27-10-2023
SO221553,11193,902,Canara Bank,LDB2453,79225.3,5559.034884,15,9.7,27-02-2022,27-05-2023
SO221555,15897,972,Axis,LDB2455,54250,2364.262327,24,8.7,27-02-2022,27-02-2024
SO221556,11516,1015,Axis,LDB2456,93100,6498.541707,15,8.7,27-02-2022,27-05-2023
SO221557,12721,897,HDFC,LDB2457,56349.3,3272.829489,18,8.5,27-02-2022,27-08-2023
SO221559,11870,872,ICICI,LDB2459,37237.2,1633.647714,24,10,28-02-2022,28-02-2024
SO221560,16005,993,Axis,LDB2460,49000,3404.2044,15,7.8,28-02-2022,28-05-2023
SO221561,14540,948,Axis,LDB2461,101500,7121.99311,15,9.7,28-02-2022,28-05-2023
SO221563,16054,965,Andhra Bank,LDB2463,80150,4173.629701,20,7.8,28-02-2022,28-10-2023
SO221566,11796,942,Canara Bank,LDB2466,49700,2889.623925,18,8.7,28-02-2022,28-08-2023
SO221567,13566,851,ICICI,LDB2467,34379.8,1505.981147,24,9.7,28-02-2022,28-02-2024
SO221568,12870,887,Axis,LDB2468,44198,3106.117792,15,10,28-02-2022,28-05-2023
SO221569,17665,872,Andhra Bank,LDB2469,37237.2,3273.741476,12,10,28-02-2022,28-02-2023
SO221570,14080,899,Canara Bank,LDB2470,107099.3,9306.498979,12,7.8,28-02-2022,28-02-2023
SO221572,13618,855,ICICI,LDB2472,124250,8672.865812,15,8.7,28-02-2022,28-05-2023
SO221573,13421,991,ICICI,LDB2473,61943,2703.676391,24,9,28-02-2022,28-02-2024
SO221574,16407,902,Axis,LDB2474,78875.3,6897.761466,12,9,28-02-2022,28-02-2023
SO221575,17642,935,Axis,LDB2475,136738,9559.535002,15,9,28-02-2022,28-05-2023
SO221577,17135,887,Andhra Bank,LDB2477,44198,2573.726026,18,9,28-02-2022,28-08-2023
SO221579,11722,914,Andhra Bank,LDB2479,65800,3831.647869,18,9,28-02-2022,28-08-2023
SO221580,17083,931,Canara Bank,LDB2480,132650,9288.287671,15,9.3,28-02-2022,28-05-2023
SO221581,11456,970,Canara Bank,LDB2481,49700,2604.085453,20,9,28-02-2022,28-10-2023
SO221582,15370,883,ICICI,LDB2482,91298.2,3978.855204,24,8.7,28-02-2022,28-02-2024
SO221583,17984,961,Canara Bank,LDB2483,80850,7059.209099,12,8.7,01-03-2022,01-03-2023
SO221585,16417,968,HDFC,LDB2485,55300,3225.2186,18,9.3,01-03-2022,01-09-2023
SO221586,16005,920,ICICI,LDB2486,57750,3041.487606,20,10,01-03-2022,01-11-2023
SO221587,16546,989,Canara Bank,LDB2487,50575,2193.965095,24,7.8,01-03-2022,01-03-2024
SO221589,14792,979,ICICI,LDB2489,44450,1950.083274,24,10,01-03-2022,01-03-2024
SO221591,14558,842,HDFC,LDB2491,65639,2857.677931,24,8.5,01-03-2022,01-03-2024
SO221593,17558,886,Andhra Bank,LDB2493,42833,2986.690769,15,8.5,01-03-2022,01-06-2023
SO221594,11803,968,Andhra Bank,LDB2494,54950,3835.605444,15,8.7,01-03-2022,01-06-2023
SO221595,13026,927,HDFC,LDB2495,48615,3416.532794,15,10,01-03-2022,01-06-2023
SO221598,13433,885,Canara Bank,LDB2498,54249.3,2367.863223,24,9,01-03-2022,01-03-2024
SO221599,13451,1009,Axis,LDB2499,68425,3590.746178,20,9.3,01-03-2022,01-11-2023
SO221600,11287,931,ICICI,LDB2500,133000,5834.894835,24,10,01-03-2022,01-03-2024
SO221601,13952,980,Andhra Bank,LDB2501,49350,3462.762167,15,9.7,01-03-2022,01-06-2023
SO221604,15580,897,Canara Bank,LDB2504,56349.3,2463.299096,24,9.3,01-03-2022,01-03-2024
SO221605,16202,865,ICICI,LDB2505,144900,10130.15125,15,9,01-03-2022,01-06-2023
SO221613,14155,989,ICICI,LDB2513,50225,3529.679309,15,10,02-03-2022,02-06-2023
SO221615,12613,957,Andhra Bank,LDB2515,87150,4582.805019,20,9.7,02-03-2022,02-11-2023
SO221616,16968,964,Andhra Bank,LDB2516,158900,6960.49437,24,9.7,02-03-2022,02-03-2024
SO221617,17740,857,HDFC,LDB2517,197400,10396.35763,20,10,02-03-2022,02-11-2023
SO221618,16082,954,ICICI,LDB2518,54250,4714.107091,12,7.8,02-03-2022,02-03-2023
SO221619,11672,869,Axis,LDB2519,48300,3394.395433,15,10,02-03-2022,02-06-2023
SO221621,12119,1003,HDFC,LDB2521,64400,3391.719512,20,10,02-03-2022,02-11-2023
SO221622,16892,964,Axis,LDB2522,158900,11126.33932,15,9.3,02-03-2022,02-06-2023
SO221623,16115,892,ICICI,LDB2523,6353.9,367.7040614,18,7.8,02-03-2022,02-09-2023
SO221624,16923,964,Andhra Bank,LDB2524,158900,11079.89548,15,8.5,02-03-2022,02-06-2023
SO221625,15052,868,ICICI,LDB2525,38866.1,2721.44378,15,9.3,02-03-2022,02-06-2023
SO221627,13928,876,ICICI,LDB2527,68134.5,2989.155204,24,10,02-03-2022,02-03-2024
SO221628,17101,936,ICICI,LDB2528,132888,7690.309465,18,7.8,02-03-2022,02-09-2023
SO221631,15212,848,ICICI,LDB2531,30879.8,2158.847789,15,9,02-03-2022,02-06-2023
SO221632,17467,971,Andhra Bank,LDB2532,52150,2725.422189,20,8.5,02-03-2022,02-11-2023
SO221634,14434,940,Andhra Bank,LDB2534,44800,1950.425377,24,8.5,02-03-2022,02-03-2024
SO221635,16621,891,Canara Bank,LDB2535,39362.4,3455.090599,12,9.7,03-03-2022,03-03-2023
SO221636,17307,880,Axis,LDB2536,95932.2,8336.122844,12,7.8,03-03-2022,03-03-2023
SO221637,17754,995,Axis,LDB2537,50400,2916.678685,18,7.8,03-03-2022,03-09-2023
SO221639,14416,863,Andhra Bank,LDB2539,138250,6043.572857,24,9.3,03-03-2022,03-03-2024
SO221640,11398,950,HDFC,LDB2540,53200,3102.741944,18,9.3,03-03-2022,03-09-2023
SO221641,12955,914,HDFC,LDB2541,65800,5784.86538,12,10,03-03-2022,03-03-2023
SO221642,15349,874,Axis,LDB2542,54206.6,3148.37911,18,8.5,03-03-2022,03-09-2023
SO221643,17269,937,Axis,LDB2543,38150,2229.600211,18,9.7,03-03-2022,03-09-2023
SO221647,17343,945,Canara Bank,LDB2547,37450,3287.226971,12,9.7,03-03-2022,03-03-2023
SO221650,13020,843,Axis,LDB2550,81424.7,5656.863715,15,7.8,03-03-2022,03-06-2023
SO221652,14256,992,Axis,LDB2552,51800,2264.427298,24,9.3,03-03-2022,03-03-2024
SO221653,11128,933,HDFC,LDB2553,134750,11827.87275,12,9.7,03-03-2022,03-03-2023
SO221655,14040,873,Andhra Bank,LDB2555,38746.4,3406.424133,12,10,03-03-2022,03-03-2023
SO221656,15706,845,ICICI,LDB2556,91464.8,6394.425522,15,9,03-03-2022,03-06-2023
SO221657,16306,849,Canara Bank,LDB2557,30662.8,1782.775865,18,8.7,03-03-2022,03-09-2023
SO221659,13447,958,Andhra Bank,LDB2559,47950,2505.9251,20,8.5,03-03-2022,03-11-2023
SO221662,12695,869,HDFC,LDB2562,48300,3394.395433,15,10,04-03-2022,04-06-2023
SO221667,17516,886,Andhra Bank,LDB2567,43183,2266.118995,20,9.3,04-03-2022,04-11-2023
SO221669,11916,953,ICICI,LDB2569,53200,3097.928064,18,9,04-03-2022,04-09-2023
SO221671,12381,929,ICICI,LDB2571,46488.4,2029.116923,24,9,04-03-2022,04-03-2024
SO221674,15959,921,Canara Bank,LDB2574,51786,3026.528874,18,9.7,04-03-2022,04-09-2023
SO221677,16208,877,Canara Bank,LDB2577,75250,5227.885329,15,7.8,04-03-2022,04-06-2023
SO221678,14498,997,ICICI,LDB2578,58261,3047.932166,20,8.7,04-03-2022,04-11-2023
SO221680,14625,892,HDFC,LDB2580,6703.9,471.1322472,15,10,04-03-2022,04-06-2023
SO221682,12365,1010,Canara Bank,LDB2582,68040,5981.796967,12,10,04-03-2022,04-03-2023
SO221683,17403,942,HDFC,LDB2583,49350,4322.598918,12,9.3,04-03-2022,04-03-2023
SO221684,16288,939,ICICI,LDB2584,54950,3204.805824,18,9.3,04-03-2022,04-09-2023
SO221685,11623,981,Canara Bank,LDB2585,47418,3315.055293,15,9,04-03-2022,04-06-2023
SO221686,15985,980,Axis,LDB2586,49350,2866.302426,18,8.5,04-03-2022,04-09-2023
SO221689,15086,931,Axis,LDB2589,133000,5769.596791,24,7.8,05-03-2022,05-03-2024
SO221690,13402,951,ICICI,LDB2590,54600,3171.228216,18,8.5,05-03-2022,05-09-2023
SO221691,16112,996,Canara Bank,LDB2591,58800,2566.491319,24,9,05-03-2022,05-03-2024
SO221695,14655,874,Canara Bank,LDB2595,53856.6,4734.850772,12,10,05-03-2022,05-03-2023
SO221696,13335,1010,ICICI,LDB2596,68040,3951.838238,18,8.5,05-03-2022,05-09-2023
SO221697,11389,903,Canara Bank,LDB2597,85750,5001.130107,18,9.3,05-03-2022,05-09-2023
SO221699,15861,1002,Andhra Bank,LDB2599,62650,4352.518483,15,7.8,05-03-2022,05-06-2023
SO221701,15719,878,Axis,LDB2601,74132.8,5174.598203,15,8.7,05-03-2022,05-06-2023
SO221702,17323,854,HDFC,LDB2602,186200,16343.96961,12,9.7,05-03-2022,05-03-2023
SO221708,12159,971,HDFC,LDB2608,52150,2272.742495,24,8.7,05-03-2022,05-03-2024
SO221710,12875,883,Andhra Bank,LDB2610,91298.2,5324.713432,18,9.3,05-03-2022,05-09-2023
SO221711,16313,935,ICICI,LDB2611,137088,9558.972384,15,8.5,05-03-2022,05-06-2023
SO221716,13531,928,Andhra Bank,LDB2616,44450,3099.442128,15,8.5,06-03-2022,06-06-2023
SO221718,15967,844,Canara Bank,LDB2618,75811.4,4387.251874,18,7.8,06-03-2022,06-09-2023
SO221720,17752,890,Andhra Bank,LDB2620,50834,3548.301494,15,8.7,06-03-2022,06-06-2023
SO221721,13368,929,HDFC,LDB2621,46488.4,3241.577175,15,8.5,06-03-2022,06-06-2023
SO221722,14743,989,Axis,LDB2622,50225,2624.819356,20,8.5,06-03-2022,06-11-2023
SO221723,17543,892,Canara Bank,LDB2623,6353.9,371.3409379,18,9.7,06-03-2022,06-09-2023
SO221724,16736,966,Canara Bank,LDB2624,87500,4556.364303,20,7.8,06-03-2022,06-11-2023
SO221727,14869,972,HDFC,LDB2627,54250,3170.53241,18,9.7,06-03-2022,06-09-2023
SO221728,16489,914,HDFC,LDB2628,65450,4568.523681,15,8.7,06-03-2022,06-06-2023
SO221729,15953,917,ICICI,LDB2629,75600,3291.342823,24,8.5,06-03-2022,06-03-2024
SO221730,14190,867,HDFC,LDB2630,200200,8783.052225,24,10,06-03-2022,06-03-2024
SO221731,16179,1002,ICICI,LDB2631,62650,5444.033351,12,7.8,06-03-2022,06-03-2023
SO221732,17829,966,Canara Bank,LDB2632,87150,3817.539864,24,9.7,06-03-2022,06-03-2024
SO221733,16564,916,HDFC,LDB2633,48944,2143.954918,24,9.7,06-03-2022,06-03-2024
SO221734,12294,875,ICICI,LDB2634,64837.5,2840.15767,24,9.7,06-03-2022,06-03-2024
SO221735,16590,981,Andhra Bank,LDB2635,47768,2506.726539,20,9.3,06-03-2022,06-11-2023
SO221736,11056,861,Canara Bank,LDB2636,110250,9626.194226,12,8.7,06-03-2022,06-03-2023
SO221737,11523,921,Andhra Bank,LDB2637,51786,3010.906732,18,8.7,06-03-2022,06-09-2023
SO221740,13124,849,Axis,LDB2640,30662.8,1612.411173,20,9.7,06-03-2022,06-11-2023
SO221743,12735,924,Andhra Bank,LDB2643,50750,2218.526745,24,9.3,07-03-2022,07-03-2024
SO221744,11425,853,Canara Bank,LDB2644,127750,5595.99217,24,9.7,07-03-2022,07-03-2024
SO221748,13805,1000,ICICI,LDB2648,60151,3493.636418,18,8.5,07-03-2022,07-09-2023
SO221749,12110,852,Axis,LDB2649,119000,8306.406693,15,8.7,07-03-2022,07-06-2023
SO221752,16672,1007,HDFC,LDB2652,66479,3861.173637,18,8.5,07-03-2022,07-09-2023
SO221753,17396,1014,Axis,LDB2653,76650,5386.757969,15,10,07-03-2022,07-06-2023
SO221755,16276,913,Canara Bank,LDB2655,61250,4304.486962,15,10,07-03-2022,07-06-2023
SO221756,16264,911,ICICI,LDB2656,51800,3016.403641,18,9,07-03-2022,07-09-2023
