SalesID,CustID,VehicleID,Bank Name,LoanID,LoanAmount,EMIAmount,LoanTerm,InterestRate,LoanStartDate,LoanEndDate
SO242918,26821,907,ICICI,LDE5818,63007,3682.317706,18,9.7,11-04-2024,11-10-2025
SO242919,30351,909,ICICI,LDE5819,56315,3930.884815,15,8.7,11-04-2024,11-07-2025
SO242921,26377,875,Andhra Bank,LDE5821,64837.5,2840.15767,24,9.7,11-04-2024,11-04-2026
SO242923,29460,943,HDFC,LDE5823,48650,3395.854501,15,8.7,11-04-2024,11-07-2025
SO242925,29131,935,HDFC,LDE5825,136388,7102.096166,20,7.8,11-04-2024,11-12-2025
SO242926,26214,936,Andhra Bank,LDE5826,132888,6952.053856,20,8.7,11-04-2024,11-12-2025
SO242928,28505,850,Andhra Bank,LDE5828,33714.8,1775.638898,20,10,12-04-2024,12-12-2025
SO242931,26625,991,ICICI,LDE5831,61943,3607.048084,18,9,12-04-2024,12-10-2025
SO242932,28713,867,ICICI,LDE5832,200200,11585.69589,18,7.8,12-04-2024,12-10-2025
SO242933,28292,886,HDFC,LDE5833,42833,2240.814241,20,8.7,12-04-2024,12-12-2025
SO242934,30896,882,ICICI,LDE5834,77115.5,6725.997134,12,8.5,12-04-2024,12-04-2025
SO242935,25121,992,Canara Bank,LDE5835,51100,3572.468799,15,9,12-04-2024,12-07-2025
SO242938,27163,974,Andhra Bank,LDE5838,53200,4640.092427,12,8.5,12-04-2024,12-04-2025
SO242940,26296,955,Canara Bank,LDE5840,57050,3963.466552,15,7.8,12-04-2024,12-07-2025
SO242942,28857,852,ICICI,LDE5842,118300,5189.985406,24,10,12-04-2024,12-04-2026
SO242943,27139,858,Canara Bank,LDE5843,162050,11299.54099,15,8.5,12-04-2024,12-07-2025
SO242944,26931,953,Axis,LDE5844,52500,4583.902012,12,8.7,12-04-2024,12-04-2025
SO242945,26004,920,HDFC,LDE5845,57400,3018.393667,20,9.7,12-04-2024,12-12-2025
SO242948,27827,846,Canara Bank,LDE5848,86555,5066.38201,18,10,12-04-2024,12-10-2025
SO242950,25309,987,Axis,LDE5850,51800,3011.72071,18,8.7,12-04-2024,12-10-2025
SO242953,27624,861,ICICI,LDE5853,109900,7711.399436,15,9.7,12-04-2024,12-07-2025
SO242955,26057,876,ICICI,LDE5855,68134.5,3588.402377,20,10,12-04-2024,12-12-2025
SO242957,28764,881,HDFC,LDE5857,111611.5,7831.490975,15,9.7,13-04-2024,13-07-2025
SO242958,29209,935,Axis,LDE5858,136388,7892.856596,18,7.8,13-04-2024,13-10-2025
SO242960,27080,974,ICICI,LDE5860,53200,2333.957934,24,10,13-04-2024,13-04-2026
SO242962,25315,860,Andhra Bank,LDE5862,103250,7173.144986,15,7.8,13-04-2024,13-07-2025
SO242963,26821,1015,ICICI,LDE5863,92750,4852.228908,20,8.7,13-04-2024,13-12-2025
SO242964,26958,903,HDFC,LDE5864,85750,4980.45457,18,8.5,13-04-2024,13-10-2025
SO242967,30644,958,Canara Bank,LDE5867,47600,3319.087633,15,8.5,13-04-2024,13-07-2025
SO242969,26668,973,Canara Bank,LDE5869,56000,3935.530937,15,10,13-04-2024,13-07-2025
SO242973,30433,846,Canara Bank,LDE5873,86905,7640.33018,12,10,13-04-2024,13-04-2025
SO242977,28318,988,Axis,LDE5877,31150,1364.5022,24,9.7,13-04-2024,13-04-2026
SO242978,25761,987,ICICI,LDE5878,51800,4501.211932,12,7.8,13-04-2024,13-04-2025
SO242979,26476,875,Canara Bank,LDE5879,64837.5,4525.770117,15,8.7,13-04-2024,13-07-2025
SO242980,29697,865,HDFC,LDE5880,144200,6294.014426,24,9,13-04-2024,13-04-2026
SO242982,28031,846,HDFC,LDE5882,86905,6059.775437,15,8.5,13-04-2024,13-07-2025
SO242985,30493,992,ICICI,LDE5885,51100,2691.2557,20,10,14-04-2024,14-12-2025
SO242988,30145,905,Axis,LDE5888,58100,3388.520807,18,9.3,14-04-2024,14-10-2025
SO242989,28397,920,Canara Bank,LDE5889,57400,2498.982514,24,8.5,14-04-2024,14-04-2026
SO242991,25680,998,HDFC,LDE5891,47929,3363.054264,15,9.7,14-04-2024,14-07-2025
SO242992,27088,847,ICICI,LDE5892,93800,4083.703132,24,8.5,14-04-2024,14-04-2026
SO242993,25362,937,Axis,LDE5893,37800,2656.483382,15,10,14-04-2024,14-07-2025
SO242994,29884,885,ICICI,LDE5894,53899.3,3143.52667,18,9.3,14-04-2024,14-10-2025
SO242995,27932,923,Canara Bank,LDE5895,65310,5711.455948,12,9,14-04-2024,14-04-2025
SO242996,29640,914,Andhra Bank,LDE5896,65100,2841.472532,24,9,14-04-2024,14-04-2026
SO242998,30698,947,Canara Bank,LDE5898,77350,4073.750066,20,10,14-04-2024,14-12-2025
SO243002,30502,891,Canara Bank,LDE5902,39012.4,2280.001449,18,9.7,14-04-2024,14-10-2025
SO243004,29032,1015,Andhra Bank,LDE5904,92400,6483.46959,15,9.7,14-04-2024,14-07-2025
SO243005,30040,909,Axis,LDE5905,56315,2932.476065,20,7.8,14-04-2024,14-12-2025
SO243009,27811,902,HDFC,LDE5909,78875.3,6853.946748,12,7.8,14-04-2024,14-04-2025
SO243010,25025,929,HDFC,LDE5910,46838.4,3279.67232,15,9.3,14-04-2024,14-07-2025
SO243011,25952,935,ICICI,LDE5911,136738,9559.535002,15,9,14-04-2024,14-07-2025
SO243013,26084,918,Andhra Bank,LDE5913,92729,4037.075776,24,8.5,15-04-2024,15-04-2026
SO243017,30219,924,HDFC,LDE5917,50750,3525.783129,15,7.8,15-04-2024,15-07-2025
SO243020,27297,963,ICICI,LDE5920,109900,7711.399436,15,9.7,15-04-2024,15-07-2025
SO243021,26542,985,Axis,LDE5921,59801,2614.189515,24,9.3,15-04-2024,15-04-2026
SO243022,28760,913,HDFC,LDE5922,60900,4257.599801,15,9,15-04-2024,15-07-2025
SO243025,28545,909,Canara Bank,LDE5925,56315,3951.478246,15,9.7,15-04-2024,15-07-2025
SO243027,25664,877,Canara Bank,LDE5927,75250,3296.26936,24,9.7,15-04-2024,15-04-2026
SO243028,27467,938,Canara Bank,LDE5928,44450,2588.400422,18,9,15-04-2024,15-10-2025
SO243030,25399,893,HDFC,LDE5930,7053.9,492.374472,15,8.7,15-04-2024,15-07-2025
SO243032,25847,989,Canara Bank,LDE5932,50225,2186.6097,24,8.5,15-04-2024,15-04-2026
SO243034,27028,905,Andhra Bank,LDE5934,58450,3398.360531,18,8.7,15-04-2024,15-10-2025
SO243036,29749,973,Axis,LDE5936,56000,3921.176853,15,9.3,15-04-2024,15-07-2025
SO243039,27810,866,Andhra Bank,LDE5939,193550,16899.31875,12,8.7,15-04-2024,15-04-2025
SO243043,30071,916,HDFC,LDE5943,48594,2555.327907,20,9.7,16-04-2024,16-12-2025
SO243044,29173,916,Andhra Bank,LDE5944,48594,2559.273571,20,10,16-04-2024,16-12-2025
SO243048,26557,906,ICICI,LDE5948,61250,3220.846901,20,9.7,16-04-2024,16-12-2025
SO243049,30316,848,HDFC,LDE5949,30879.8,2700.484112,12,9,16-04-2024,16-04-2025
SO243051,28926,884,Axis,LDE5951,57399.3,3023.017481,20,10,16-04-2024,16-12-2025
SO243052,29487,1008,ICICI,LDE5952,68264,2994.836549,24,10,16-04-2024,16-04-2026
SO243055,26303,898,HDFC,LDE5955,48299.3,2526.784471,20,8.7,16-04-2024,16-12-2025
SO243057,30607,844,ICICI,LDE5957,75811.4,3314.081152,24,9.3,16-04-2024,16-04-2026
SO243058,29859,859,Andhra Bank,LDE5958,214200,11153.97981,20,7.8,16-04-2024,16-12-2025
SO243059,27281,876,Canara Bank,LDE5959,67784.5,2954.107644,24,8.7,16-04-2024,16-04-2026
SO243062,30181,912,Andhra Bank,LDE5962,58100,3055.203346,20,9.7,16-04-2024,16-12-2025
SO243066,30417,906,ICICI,LDE5966,60900,4279.889893,15,10,16-04-2024,16-07-2025
SO243068,30782,959,ICICI,LDE5968,50400,2207.733897,24,9.7,17-04-2024,17-04-2026
SO243069,27730,960,ICICI,LDE5969,76650,6660.577116,12,7.8,17-04-2024,17-04-2025
SO243071,26468,899,Axis,LDE5971,106399.3,7438.516232,15,9,17-04-2024,17-07-2025
SO243073,29080,982,Andhra Bank,LDE5973,43988,3852.937816,12,9.3,17-04-2024,17-04-2025
SO243074,27036,856,Andhra Bank,LDE5974,138250,9650.090129,15,8.7,17-04-2024,17-07-2025
SO243075,25607,900,Axis,LDE5975,78400,3421.988426,24,9,17-04-2024,17-04-2026
SO243076,25085,892,ICICI,LDE5976,6703.9,585.3337276,12,8.7,17-04-2024,17-04-2025
SO243082,27231,912,Andhra Bank,LDE5982,58100,4055.480915,15,8.7,17-04-2024,17-07-2025
SO243088,26549,909,Canara Bank,LDE5988,56665,2973.615377,20,9.3,17-04-2024,17-12-2025
SO243091,30666,866,ICICI,LDE5991,193550,16989.12631,12,9.7,17-04-2024,17-04-2025
SO243093,26858,846,Canara Bank,LDE5993,86905,4560.523151,20,9.3,17-04-2024,17-12-2025
SO243094,30135,898,Andhra Bank,LDE5994,48299.3,2524.179941,20,8.5,17-04-2024,17-12-2025
SO243095,29997,926,ICICI,LDE5995,48685,3408.973127,15,9.3,17-04-2024,17-07-2025
SO243096,27276,950,HDFC,LDE5996,52500,2303.247961,24,10,18-04-2024,18-04-2026
SO243098,25401,975,Canara Bank,LDE5998,34300,2000.452043,18,9.3,18-04-2024,18-10-2025
SO243104,30581,991,Axis,LDE6004,61943,5437.134853,12,9.7,18-04-2024,18-04-2025
SO243105,30365,986,Axis,LDE6005,58100,4061.848086,15,9,18-04-2024,18-07-2025
SO243106,26074,949,Canara Bank,LDE6006,126700,7377.960258,18,9,18-04-2024,18-10-2025
SO243107,30255,1005,HDFC,LDE6007,68950,3618.296661,20,9.3,18-04-2024,18-12-2025
SO243110,28837,906,ICICI,LDE6010,61250,3204.302109,20,8.7,18-04-2024,18-12-2025
SO243111,30970,844,HDFC,LDE6011,75461.4,6599.210869,12,9,18-04-2024,18-04-2025
SO243114,29572,960,Andhra Bank,LDE6014,76650,6685.396326,12,8.5,18-04-2024,18-04-2025
SO243117,30703,1009,Andhra Bank,LDE6017,67725,3958.051751,18,9.7,18-04-2024,18-10-2025
SO243118,27556,954,Canara Bank,LDE6018,53900,2824.149013,20,9,18-04-2024,18-12-2025
SO243119,25090,908,ICICI,LDE6019,53515,2329.844063,24,8.5,18-04-2024,18-04-2026
SO243120,25871,969,Axis,LDE6020,53200,2325.628036,24,9.3,18-04-2024,18-04-2026
SO243121,28796,901,Canara Bank,LDE6021,81550,7131.667931,12,9,18-04-2024,18-04-2025
SO243122,25939,1004,Axis,LDE6022,65800,2872.026,24,9,18-04-2024,18-04-2026
SO243123,25740,941,Andhra Bank,LDE6023,47250,4121.134721,12,8.5,18-04-2024,18-04-2025
SO243124,28236,908,Andhra Bank,LDE6024,53515,3760.891751,15,10,19-04-2024,19-07-2025
SO243129,28831,866,Canara Bank,LDE6029,193200,8475.952497,24,10,19-04-2024,19-04-2026
SO243130,27456,978,Canara Bank,LDE6030,48314,2540.604036,20,9.7,19-04-2024,19-12-2025
SO243134,30341,864,Axis,LDE6034,131250,6859.284032,20,8.5,19-04-2024,19-12-2025
SO243135,27120,852,Canara Bank,LDE6035,118300,8270.509958,15,9,19-04-2024,19-07-2025
SO243136,26196,928,Canara Bank,LDE6036,44450,3099.442128,15,8.5,19-04-2024,19-07-2025
SO243140,25981,1007,Andhra Bank,LDE6040,66479,3861.173637,18,8.5,19-04-2024,19-10-2025
SO243142,27853,874,HDFC,LDE6042,53856.6,2362.763888,24,10,19-04-2024,19-04-2026
SO243143,26810,902,HDFC,LDE6043,78875.3,3455.072886,24,9.7,19-04-2024,19-04-2026
SO243144,29542,873,ICICI,LDE6044,38746.4,2256.269924,18,9,19-04-2024,19-10-2025
SO243148,25784,960,HDFC,LDE6048,76300,5325.872527,15,8.7,19-04-2024,19-07-2025
SO243151,30314,982,HDFC,LDE6051,43988,3086.524462,15,9.7,19-04-2024,19-07-2025
SO243154,30125,970,ICICI,LDE6054,49000,2125.640923,24,7.8,20-04-2024,20-04-2026
SO243157,25172,910,Axis,LDE6057,75250,4381.937722,18,9,20-04-2024,20-10-2025
SO243160,27019,939,ICICI,LDE6060,54600,4774.850632,12,9,20-04-2024,20-04-2025
SO243162,25332,952,Axis,LDE6062,56350,4946.20133,12,9.7,20-04-2024,20-04-2025
SO243163,30198,1005,Andhra Bank,LDE6063,68950,4004.692042,18,8.5,20-04-2024,20-10-2025
SO243165,30077,933,Axis,LDE6065,134400,5866.265873,24,9,20-04-2024,20-04-2026
SO243167,25320,952,Axis,LDE6067,56350,4896.588656,12,7.8,20-04-2024,20-04-2025
SO243169,26467,1006,ICICI,LDE6069,66899,3889.596599,18,8.7,20-04-2024,20-10-2025
SO243170,28263,983,HDFC,LDE6070,48279,2514.019568,20,7.8,20-04-2024,20-12-2025
SO243171,30411,842,Canara Bank,LDE6071,64939,3771.728738,18,8.5,20-04-2024,20-10-2025
SO243172,30564,1004,HDFC,LDE6072,65800,3821.736568,18,8.5,20-04-2024,20-10-2025
SO243173,27782,958,Axis,LDE6073,47950,3364.527779,15,9.7,20-04-2024,20-07-2025
SO243176,26415,952,Canara Bank,LDE6076,56350,2472.152812,24,10,20-04-2024,20-04-2026
SO243177,27103,907,Axis,LDE6077,63007,4411.814107,15,9.3,20-04-2024,20-07-2025
SO243178,26884,876,HDFC,LDE6078,67784.5,3542.500103,20,8.5,20-04-2024,20-12-2025
SO243180,25809,921,Andhra Bank,LDE6080,51436,4514.867997,12,9.7,21-04-2024,21-04-2025
SO243181,30642,881,Andhra Bank,LDE6081,111961.5,4911.906602,24,10,21-04-2024,21-04-2026
SO243182,28548,897,Andhra Bank,LDE6082,56349.3,3939.454326,15,9,21-04-2024,21-07-2025
SO243183,28962,967,HDFC,LDE6083,52150,3052.531013,18,10,21-04-2024,21-10-2025
SO243184,27194,873,Axis,LDE6084,39096.4,2716.16606,15,7.8,21-04-2024,21-07-2025
SO243186,29229,983,HDFC,LDE6086,48279,2514.019568,20,7.8,21-04-2024,21-12-2025
SO243187,27672,987,HDFC,LDE6087,51800,3640.366116,15,10,21-04-2024,21-07-2025
SO243188,30321,955,Canara Bank,LDE6088,56700,3957.758483,15,8.7,21-04-2024,21-07-2025
SO243190,26049,847,ICICI,LDE6090,93800,6592.014319,15,10,21-04-2024,21-07-2025
SO243192,25454,870,Axis,LDE6092,52171,4579.383666,12,9.7,21-04-2024,21-04-2025
SO243194,26649,1011,ICICI,LDE6094,57925,3378.314419,18,9.3,21-04-2024,21-10-2025
SO243197,29195,942,Axis,LDE6097,49000,2563.441687,20,8.7,21-04-2024,21-12-2025
SO243200,27065,997,Axis,LDE6100,57561,4013.655531,15,8.5,21-04-2024,21-07-2025
SO243202,26133,1006,Canara Bank,LDE6102,66899,2912.533644,24,8.5,21-04-2024,21-04-2026
SO243203,28725,923,ICICI,LDE6103,65310,5711.455948,12,9,21-04-2024,21-04-2025
SO243205,27793,882,Andhra Bank,LDE6105,77465.5,5415.715885,15,9,21-04-2024,21-07-2025
SO243206,27452,1009,HDFC,LDE6106,68075,3557.681985,20,8.5,21-04-2024,21-12-2025
SO243207,26449,993,Axis,LDE6107,48300,2539.867842,20,9.7,21-04-2024,21-12-2025
SO243209,29587,842,ICICI,LDE6109,64939,4556.602074,15,9.7,22-04-2024,22-07-2025
SO243210,29308,905,HDFC,LDE6110,58100,2532.048686,24,8.7,22-04-2024,22-04-2026
SO243211,27946,1014,HDFC,LDE6111,76650,4022.370399,20,9.3,22-04-2024,22-12-2025
SO243212,28333,943,Canara Bank,LDE6112,48650,2562.222892,20,10,22-04-2024,22-12-2025
SO243213,27425,955,Andhra Bank,LDE6113,57050,3322.120227,18,9,22-04-2024,22-10-2025
SO243215,26212,1009,Canara Bank,LDE6115,68075,3978.506798,18,9.7,22-04-2024,22-10-2025
SO243216,27729,883,Canara Bank,LDE6116,90598.2,3930.188601,24,7.8,22-04-2024,22-04-2026
SO243220,25831,880,ICICI,LDE6120,95932.2,5026.471761,20,9,22-04-2024,22-12-2025
SO243221,30799,975,ICICI,LDE6121,34300,2382.94308,15,7.8,22-04-2024,22-07-2025
SO243222,26923,980,Andhra Bank,LDE6122,49000,2863.706693,18,9.7,22-04-2024,22-10-2025
SO243225,25193,1000,Andhra Bank,LDE6125,60151,3493.636418,18,8.5,22-04-2024,22-10-2025
SO243228,27873,903,Canara Bank,LDE6128,85400,3746.616683,24,10,22-04-2024,22-04-2026
SO243229,29253,952,Axis,LDE6129,56000,3260.97691,18,9,22-04-2024,22-10-2025
SO243230,28643,974,HDFC,LDE6130,53200,2780.296461,20,8.5,22-04-2024,22-12-2025
SO243231,29991,869,Axis,LDE6131,47600,3327.779155,15,9,22-04-2024,22-07-2025
SO243232,25783,902,HDFC,LDE6132,78875.3,4132.756969,20,9,22-04-2024,22-12-2025
SO243237,25351,1010,Canara Bank,LDE6137,67690,4732.29771,15,9,23-04-2024,23-07-2025
SO243238,28106,850,Axis,LDE6138,34064.8,2971.124446,12,8.5,23-04-2024,23-04-2025
SO243241,30101,869,ICICI,LDE6141,47600,4162.690294,12,9,23-04-2024,23-04-2025
SO243242,28382,874,Axis,LDE6142,53856.6,2804.460454,20,7.8,23-04-2024,23-12-2025
SO243243,29680,983,Andhra Bank,LDE6143,48279,2815.738314,18,9.3,23-04-2024,23-10-2025
SO243244,30101,1006,Andhra Bank,LDE6144,67249,3930.232886,18,9.7,23-04-2024,23-10-2025
SO243245,29154,887,Axis,LDE6145,43848,2553.34492,18,9,23-04-2024,23-10-2025
SO243248,25352,1011,ICICI,LDE6148,57925,2512.811234,24,7.8,23-04-2024,23-04-2026
SO243249,29790,880,ICICI,LDE6149,95582.2,6706.756353,15,9.7,23-04-2024,23-07-2025
SO243252,25806,1011,HDFC,LDE6152,58275,3411.049756,18,10,23-04-2024,23-10-2025
SO243253,27498,855,Andhra Bank,LDE6153,123900,7226.122686,18,9.3,23-04-2024,23-10-2025
SO243254,26096,964,Andhra Bank,LDE6154,158550,13777.35814,12,7.8,23-04-2024,23-04-2025
SO243255,26467,886,HDFC,LDE6155,42833,1876.267183,24,9.7,23-04-2024,23-04-2026
SO243256,27007,1008,HDFC,LDE6156,68264,2975.004673,24,8.7,23-04-2024,23-04-2026
SO243258,28458,967,Canara Bank,LDE6158,51800,4517.984731,12,8.5,23-04-2024,23-04-2025
SO243259,27465,907,HDFC,LDE6159,63357,3683.66002,18,8.7,23-04-2024,23-10-2025
SO243260,29269,948,ICICI,LDE6160,101150,8845.716875,12,9,23-04-2024,23-04-2025
SO243261,27348,982,Canara Bank,LDE6161,43988,3867.244047,12,10,23-04-2024,23-04-2025
SO243262,29562,1000,ICICI,LDE6162,59801,2594.192915,24,7.8,23-04-2024,23-04-2026
SO243263,28256,989,ICICI,LDE6163,50225,3529.679309,15,10,23-04-2024,23-07-2025
SO243265,28419,912,Andhra Bank,LDE6165,57750,3362.882438,18,9,24-04-2024,24-10-2025
SO243266,28669,865,ICICI,LDE6166,144200,6316.571983,24,9.7,24-04-2024,24-04-2026
SO243269,28305,940,Axis,LDE6169,45150,1973.723794,24,9.3,24-04-2024,24-04-2026
SO243270,27789,903,Andhra Bank,LDE6170,85400,4965.269279,18,8.7,24-04-2024,24-10-2025
SO243271,27102,884,Andhra Bank,LDE6171,57399.3,2514.332942,24,9.7,24-04-2024,24-04-2026
SO243272,28290,861,Axis,LDE6172,110250,5776.668435,20,9,24-04-2024,24-12-2025
SO243275,31020,965,HDFC,LDE6175,80150,3516.291887,24,10,24-04-2024,24-04-2026
SO243277,30572,1009,ICICI,LDE6177,68075,3561.352916,20,8.7,24-04-2024,24-12-2025
SO243278,29911,862,Axis,LDE6178,123900,8707.362197,15,10,24-04-2024,24-07-2025
SO243279,29703,889,Canara Bank,LDE6179,46508,4056.417643,12,8.5,24-04-2024,24-04-2025
SO243280,25764,893,Andhra Bank,LDE6180,7053.9,412.8906714,18,10,24-04-2024,24-10-2025
SO243281,27563,1015,ICICI,LDE6181,92400,4841.398308,20,9,24-04-2024,24-12-2025
SO243282,26073,923,HDFC,LDE6182,64960,2828.116796,24,8.5,24-04-2024,24-04-2026
SO243283,29114,920,HDFC,LDE6183,57750,5069.088319,12,9.7,24-04-2024,24-04-2025
SO243284,27365,968,Axis,LDE6184,54600,4800.207443,12,10,24-04-2024,24-04-2025
SO243287,30172,986,Axis,LDE6187,58100,3383.263544,18,9,24-04-2024,24-10-2025
SO243288,25404,906,ICICI,LDE6188,60900,2658.151724,24,9,24-04-2024,24-04-2026
SO243290,27508,978,Andhra Bank,LDE6190,47964,2517.012053,20,9.3,24-04-2024,24-12-2025
SO243298,26261,843,Axis,LDE6198,81074.7,4745.599925,18,10,25-04-2024,25-10-2025
SO243299,28951,1004,ICICI,LDE6199,65800,3807.886061,18,7.8,25-04-2024,25-10-2025
SO243300,30900,969,Canara Bank,LDE6200,53200,2307.838716,24,7.8,25-04-2024,25-04-2026
SO243301,29425,919,HDFC,LDE6201,68600,6031.029864,12,10,25-04-2024,25-04-2025
SO243305,30609,867,Axis,LDE6205,200200,13974.30773,15,8.7,25-04-2024,25-07-2025
SO243306,29558,925,Andhra Bank,LDE6206,49350,2599.089409,20,10,25-04-2024,25-12-2025
SO243308,29528,945,Axis,LDE6208,37450,2180.778308,18,9,25-04-2024,25-10-2025
SO243309,30112,860,ICICI,LDE6209,103250,4479.029088,24,7.8,25-04-2024,25-04-2026
SO243310,30295,845,Canara Bank,LDE6210,90764.8,7924.894274,12,8.7,25-04-2024,25-04-2025
SO243311,28651,972,Andhra Bank,LDE6211,54250,2364.262327,24,8.7,25-04-2024,25-04-2026
SO243312,29381,980,Axis,LDE6212,48650,2110.457773,24,7.8,25-04-2024,25-04-2026
SO243313,25484,983,ICICI,LDE6213,48279,3354.113964,15,7.8,25-04-2024,25-07-2025
SO243316,29754,890,HDFC,LDE6216,50484,2641.07735,20,8.7,25-04-2024,25-12-2025
SO243319,28051,1006,HDFC,LDE6219,66899,3517.90101,20,9.7,25-04-2024,25-12-2025
SO243320,27294,1010,Andhra Bank,LDE6220,68040,3555.852842,20,8.5,26-04-2024,26-12-2025
SO243321,25229,914,ICICI,LDE6221,65450,3831.028855,18,10,26-04-2024,26-10-2025
SO243322,27324,1012,ICICI,LDE6222,68943,3625.385272,20,9.7,26-04-2024,26-12-2025
SO243324,27919,995,ICICI,LDE6224,49700,4318.730368,12,7.8,26-04-2024,26-04-2025
SO243325,25644,899,Axis,LDE6225,106399.3,9319.584581,12,9.3,26-04-2024,26-04-2025
SO243326,26630,849,ICICI,LDE6226,30312.8,1767.909699,18,9.3,26-04-2024,26-10-2025
SO243327,29243,941,Andhra Bank,LDE6227,46900,2731.068162,18,9,26-04-2024,26-10-2025
SO243328,29089,1009,ICICI,LDE6228,68075,5953.259281,12,9,26-04-2024,26-04-2025
SO243330,28848,992,Axis,LDE6230,51450,3596.937763,15,9,26-04-2024,26-07-2025
SO243331,29804,923,Andhra Bank,LDE6231,64960,3382.644858,20,7.8,26-04-2024,26-12-2025
SO243333,29382,879,Andhra Bank,LDE6233,90816.6,7929.417057,12,8.7,26-04-2024,26-04-2025
SO243334,25482,986,Andhra Bank,LDE6234,58450,3057.819727,20,8.7,26-04-2024,26-12-2025
SO243335,27816,1008,Canara Bank,LDE6235,68614,3989.308973,18,8.7,26-04-2024,26-10-2025
SO243337,29754,882,ICICI,LDE6237,77465.5,4052.618205,20,8.7,26-04-2024,26-12-2025
SO243338,29378,992,HDFC,LDE6238,51100,3578.073878,15,9.3,26-04-2024,26-07-2025
SO243339,27993,968,Canara Bank,LDE6239,54950,2883.617136,20,9.3,26-04-2024,26-12-2025
SO243341,28701,928,HDFC,LDE6241,44800,2608.781528,18,9,26-04-2024,26-10-2025
SO243342,27012,955,Axis,LDE6242,57050,2981.502126,20,8.5,26-04-2024,26-12-2025
SO243343,25568,969,Axis,LDE6243,53550,2815.940433,20,9.7,26-04-2024,26-12-2025
SO243344,26795,960,Andhra Bank,LDE6244,76650,5358.703198,15,9,26-04-2024,26-07-2025
SO243345,26907,969,Canara Bank,LDE6245,53200,3097.928064,18,9,26-04-2024,26-10-2025
SO243347,30528,862,Andhra Bank,LDE6247,124250,10865.84599,12,9,26-04-2024,26-04-2025
SO243350,26934,978,Axis,LDE6250,47964,4210.108262,12,9.7,27-04-2024,27-04-2025
SO243352,26744,1005,ICICI,LDE6252,68600,3612.91861,20,10,27-04-2024,27-12-2025
SO243353,29557,940,Andhra Bank,LDE6253,45150,3923.353644,12,7.8,27-04-2024,27-04-2025
SO243354,30933,960,Andhra Bank,LDE6254,76650,3357.595302,24,9.7,27-04-2024,27-04-2026
SO243355,27708,989,Canara Bank,LDE6255,49875,2617.295808,20,9.3,27-04-2024,27-12-2025
SO243356,28732,1015,ICICI,LDE6256,92400,8080.516454,12,9,27-04-2024,27-04-2025
SO243361,30789,963,Axis,LDE6261,109900,9646.628681,12,9.7,27-04-2024,27-04-2025
SO243363,28001,863,Canara Bank,LDE6263,137900,9676.08719,15,9.7,27-04-2024,27-07-2025
SO243364,28421,895,ICICI,LDE6264,86018.1,4996.026114,18,8.5,27-04-2024,27-10-2025
SO243366,26906,926,Canara Bank,LDE6266,48685,2564.066218,20,10,27-04-2024,27-12-2025
SO243368,30580,870,Canara Bank,LDE6268,52171,4586.659753,12,10,27-04-2024,27-04-2025
SO243369,27453,907,Axis,LDE6269,63357,5531.852949,12,8.7,27-04-2024,27-04-2025
SO243370,26443,938,Andhra Bank,LDE6270,44100,2314.240504,20,9.3,27-04-2024,27-12-2025
SO243372,27713,967,Canara Bank,LDE6272,51800,2272.537988,24,10,27-04-2024,27-04-2026
SO243375,27800,873,Andhra Bank,LDE6275,39096.4,2737.56962,15,9.3,27-04-2024,27-07-2025
SO243376,29552,953,ICICI,LDE6276,52850,4592.452715,12,7.8,28-04-2024,28-04-2025
SO243378,28988,1003,ICICI,LDE6278,63700,5570.65907,12,9,28-04-2024,28-04-2025
SO243379,26671,884,Canara Bank,LDE6279,57399.3,5006.354459,12,8.5,28-04-2024,28-04-2025
SO243380,26778,963,Andhra Bank,LDE6280,110250,6453.337376,18,10,28-04-2024,28-10-2025
SO243381,27593,982,Canara Bank,LDE6281,44338,2331.52506,20,9.7,28-04-2024,28-12-2025
SO243382,26855,985,HDFC,LDE6282,60151,5279.839507,12,9.7,28-04-2024,28-04-2025
SO243383,25299,942,Axis,LDE6283,49350,3462.762167,15,9.7,28-04-2024,28-07-2025
SO243384,29944,947,Axis,LDE6284,77000,3360.88149,24,9,28-04-2024,28-04-2026
SO243386,30580,985,HDFC,LDE6286,60151,5251.929332,12,8.7,28-04-2024,28-04-2025
SO243388,25469,941,Andhra Bank,LDE6288,47250,2479.543397,20,9.3,28-04-2024,28-12-2025
SO243389,27683,899,ICICI,LDE6289,106399.3,7426.855947,15,8.7,28-04-2024,28-07-2025
SO243390,30477,873,Axis,LDE6290,38746.4,3383.041923,12,8.7,28-04-2024,28-04-2025
SO243391,26752,1006,ICICI,LDE6291,66899,5850.416344,12,9,28-04-2024,28-04-2025
SO243393,30993,894,HDFC,LDE6293,85750,4486.022953,20,8.7,28-04-2024,28-12-2025
SO243394,27859,874,ICICI,LDE6294,53506.6,2343.816161,24,9.7,28-04-2024,28-04-2026
SO243396,27178,872,Andhra Bank,LDE6296,37237.2,1939.042844,20,7.8,28-04-2024,28-12-2025
SO243397,29566,960,ICICI,LDE6297,76300,3335.44021,24,9.3,28-04-2024,28-04-2026
SO243400,27246,998,ICICI,LDE6300,48279,3387.612861,15,9.7,28-04-2024,28-07-2025
SO243402,28657,927,Axis,LDE6302,47915,3349.801223,15,9,28-04-2024,28-07-2025
